f_id,i_id,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_25,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.max,ic.eps.ratio,ic.eps.s,ic.h.max,ic.m0,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
21,1,-1.06575,-1.05815,-1.02145,-0.89355,-1.0074,-1.03105,-1.0123,-0.8923000000000001,0.9158999999999999,0.91645,0.9194,0.92945,0.9206,0.91875,0.9202,0.9297,12.28005,2.0,-2.436,1.0,0.998,1.10305,0.9962500000000001,1.04215,1.3140999999999998,0.1,0.25015,0.41974999999999996,0.1,0.25055,0.3802,0.1004,0.24035,0.31665,1.00375,0.95835,0.8383,0.03945,0.27065,40.69465,0.0066,119.96055,0.1111,0.15495,4.7213,0.2637,0.4024,-0.0751,0.7257,0.82895,0.599,0.09115000000000001,-0.59285,0.0668,0.94445,0.06795,0.9091,0.9,0.9091,0.9,0.1143,0.12215,0.29265,0.12215
21,2,-1.0613000000000001,-1.03445,-0.9774,-0.8636999999999999,-0.98815,-0.9999,-0.9519,-0.86295,0.91625,0.91835,0.9228000000000001,0.9318,0.92215,0.9211499999999999,0.92495,0.93205,11.91245,2.0,-2.4169,1.0,0.99525,1.1168,0.9969,1.0343499999999999,1.3886,0.1,0.25,0.4333,0.1,0.2512,0.38549999999999995,0.10035,0.24175000000000002,0.31315000000000004,1.0030999999999999,0.96335,0.8064,0.0279,0.26825,39.387950000000004,0.00745,77.39485,0.11845,0.14105,3.7293000000000003,0.26075000000000004,0.4213,-0.0751,0.7457,0.83045,0.5992500000000001,0.0904,-0.5921,0.062450000000000006,0.9449,0.06739999999999999,0.9091,0.9,0.9091,0.9,0.11225,0.12004999999999999,0.3053,0.12004999999999999
21,3,-1.6733,-1.4539499999999999,-1.33155,-1.0742500000000001,-1.58495,-1.4274499999999999,-1.3179,-1.0685,0.8679,0.8852,0.89485,0.91515,0.8751,0.8875,0.8962,0.9158,10.03345,2.0,-2.2291999999999996,1.0,0.99925,1.1312,0.9963,1.0523,1.4392,0.1,0.25,0.45405,0.1,0.2504,0.40095000000000003,0.1004,0.23775,0.3153,1.0037,0.9490000000000001,0.7867,0.02225,0.19490000000000002,21.9057,0.01025,-292.41565,0.09570000000000001,0.1899,2.5145,0.30905000000000005,0.4412,-0.035,0.7658,0.83135,0.59485,0.08715,-0.5985499999999999,0.061,0.94835,0.06645000000000001,0.9091,0.9,0.9091,0.9,0.112,0.11985000000000001,0.3207,0.11985000000000001
21,4,-1.4012,-1.29115,-1.19935,-1.0126,-1.3578000000000001,-1.2572999999999999,-1.19465,-1.0093,0.8893500000000001,0.8981,0.9053500000000001,0.9201,0.893,0.90095,0.9058999999999999,0.92045,11.74495,2.0,-2.3805,1.0,1.01145,1.07805,0.9994000000000001,1.0707,1.27735,0.1,0.25285,0.3948,0.1,0.25055,0.3648,0.10005,0.23685,0.3089,1.0006,0.94395,0.84545,0.07039999999999999,0.3183,11.9558,0.0242,46.37845,0.12285,0.20615,3.31785,0.3019,0.4213,-0.0751,0.7457,0.82795,0.59795,0.0888,-0.58975,0.06085,0.94625,0.06945,0.9091,0.9,0.9091,0.9,0.11805,0.1192,0.31135,0.1192
21,5,-1.242,-1.2746499999999998,-1.2405,-1.08535,-1.1882000000000001,-1.2503,-1.2323,-1.08835,0.90195,0.89935,0.90205,0.9143,0.90635,0.9014500000000001,0.9028499999999999,0.91425,10.7082,2.0,-2.25425,1.0,0.9962500000000001,1.1069,1.0,1.0199,1.39665,0.1,0.25,0.4363,0.1,0.251,0.3957,0.1,0.2452,0.31325000000000003,1.0,0.9753499999999999,0.7948,0.0219,0.1699,21.779200000000003,0.0081,593.95865,0.07819999999999999,0.18425000000000002,2.06385,0.2826,0.462,-0.0551,0.7457,0.8325,0.6001,0.08804999999999999,-0.6032,0.061149999999999996,0.9473,0.06755,0.9091,0.9,0.9091,0.9,0.11295,0.12154999999999999,0.30874999999999997,0.12154999999999999
22,1,-2.0324,-1.7501,-1.53095,-1.18025,-1.98555,-1.8008000000000002,-1.5632000000000001,-1.2084,0.83955,0.8618,0.87915,0.9068,0.84355,0.8581000000000001,0.8768,0.9047499999999999,27.0116,8.0,-3.6513,1.0025,1.0779,1.1327,1.0469499999999998,1.24495,1.5465499999999999,0.1001,0.2407,0.3567,0.09985,0.2235,0.31405,0.09584999999999999,0.19295,0.23120000000000002,0.9618,0.8647,0.73505,0.0968,0.2672,43.275000000000006,0.0066,-916.65085,0.22895,0.1996,2.83375,0.40845,0.1331,-0.4354,0.5856,0.7606,0.5776,0.08015,-0.53025,0.06895,0.95395,0.0775,0.9091,0.9,0.9091,0.9,0.1232,0.12040000000000001,0.2037,0.12040000000000001
22,2,-1.7500499999999999,-1.5909,-1.4243999999999999,-1.1091,-1.6499000000000001,-1.5457999999999998,-1.4322,-1.1279,0.86185,0.8744000000000001,0.88755,0.91245,0.86995,0.87815,0.88715,0.91115,20.74755,9.5,-3.3503,1.0088,1.07735,1.112,1.064,1.2610999999999999,1.3952499999999999,0.1003,0.2374,0.3277,0.0997,0.2197,0.29159999999999997,0.09384999999999999,0.18905,0.2345,0.9472499999999999,0.8542000000000001,0.8045,0.1322,0.28895000000000004,34.10105,0.0086,1083.5437000000002,0.2384,0.21715,4.673,0.40065,0.1271,-0.4555,0.5455,0.7513,0.57575,0.08195,-0.5257000000000001,0.06495000000000001,0.9525,0.07875,0.9091,0.9,0.9091,0.9,0.12635000000000002,0.11875,0.18545,0.11875
22,3,-1.0224,-1.01275,-0.97955,-0.89425,-0.8631,-0.9322999999999999,-0.93235,-0.8887499999999999,0.91925,0.92005,0.92265,0.9294,0.9319500000000001,0.9265,0.92655,0.9299999999999999,22.125700000000002,9.0,-3.3968499999999997,0.9988,1.0467,1.1535,1.0283,1.2642,1.4894500000000002,0.1,0.2591,0.3649,0.1001,0.24769999999999998,0.31605,0.0972,0.20434999999999998,0.24325000000000002,0.97135,0.8286,0.7779,0.0741,0.199,19.24155,0.01055,34.39245,0.2158,0.13265,5.3205,0.3289,0.1271,-0.4555,0.5455,0.75705,0.57845,0.0833,-0.5327,0.07225000000000001,0.9507,0.0766,0.9091,0.9,0.9091,0.9,0.1191,0.1211,0.1807,0.1211
22,4,-1.86105,-1.5929,-1.3747,-1.0667499999999999,-1.803,-1.5709499999999998,-1.37765,-1.07425,0.8530500000000001,0.87425,0.8915,0.9158,0.8579,0.87625,0.8914,0.91535,20.378349999999998,9.0,-3.29695,1.0056500000000002,1.0768499999999999,1.10935,1.0887,1.2593,1.37885,0.1005,0.23904999999999998,0.3331,0.09995000000000001,0.222,0.30095,0.0923,0.19005,0.24059999999999998,0.9272,0.8560000000000001,0.80145,0.13655,0.3297,22.0407,0.01545,381.16700000000003,0.2712,0.21635,3.85475,0.4168,0.12425,-0.4354,0.5455,0.7556,0.5788,0.0816,-0.5206500000000001,0.0761,0.95235,0.0831,0.9091,0.9,0.9091,0.9,0.1256,0.11995,0.19315,0.11995
22,5,-1.69235,-1.5695999999999999,-1.4087,-1.1631,-1.6364,-1.53445,-1.39825,-1.17935,0.86635,0.87605,0.8888,0.9082,0.87105,0.87905,0.88985,0.90705,21.6928,9.0,-3.37,1.0,1.04535,1.2062,1.01455,1.21545,1.5681500000000002,0.1,0.25529999999999997,0.3819,0.1,0.2446,0.3183,0.09855,0.20995,0.2415,0.985,0.8584,0.76935,0.0645,0.1899,26.63295,0.0068000000000000005,134.86805,0.17845,0.1813,5.1775,0.3504,0.1459,-0.3954,0.5656,0.76075,0.5785,0.07985,-0.546,0.08049999999999999,0.9539,0.08775,0.9091,0.9,0.9091,0.9,0.11735000000000001,0.1207,0.18315,0.1207
23,1,0.0111,0.0101,0.0431,0.0084,0.00065,0.0131,0.03505,0.0063,1.00085,1.0008,1.0034,1.0006499999999998,1.0000499999999999,1.001,1.0028000000000001,1.0005,-0.13785,1.0,0.49934999999999996,1.0,1.0,1.0,1.0,1.0,0.9984999999999999,0.1,0.25,0.4994,0.1,0.25,0.49970000000000003,0.1,0.25,0.49770000000000003,1.0,1.0,1.0009000000000001,0.0,0.05205,24.9456,0.0020499999999999997,23.097450000000002,0.0,0.00015000000000000001,17.40245,-0.00045,0.9225,0.2052,0.7658,0.86925,0.66665,0.12345,-0.57125,0.045,0.91155,0.0448,0.9091,0.9,0.9091,0.9,0.1091,0.11995,0.34775,0.11995
23,2,0.01535,0.0024000000000000002,-0.0005499999999999999,0.0028,0.00945,0.0089,-0.0012500000000000002,0.00385,1.0011999999999999,1.00015,0.99995,1.0002,1.00075,1.0007000000000001,0.9999,1.0003,-0.13624999999999998,1.0,0.5046999999999999,1.0,1.0,1.0063499999999999,1.0,1.0,1.00465,0.1,0.25,0.50415,0.1,0.25,0.499,0.1,0.25,0.4986,1.0,1.0,1.0002499999999999,-0.0003,0.0465,43.52235,0.00095,16.25535,0.0,-0.00045,20.9389,-5e-05,0.9225,0.2052,0.7658,0.87045,0.6668499999999999,0.1241,-0.5742,0.05875,0.9109,0.049949999999999994,0.9091,0.9,0.9091,0.9,0.1091,0.12,0.3473,0.12
23,3,-0.03105,0.014849999999999999,0.00845,-0.005,-0.019799999999999998,0.008100000000000001,0.00455,-0.002,0.9975499999999999,1.00115,1.0007000000000001,0.9996,0.9984500000000001,1.00065,1.00035,0.99985,-0.09505,1.0,0.5211,1.0,1.0,0.99665,1.0,1.0,0.9986,0.1,0.25,0.50135,0.1,0.25,0.5014000000000001,0.1,0.25,0.5016499999999999,1.0,1.0,0.99925,-0.0002,0.04525,26.658700000000003,0.0022500000000000003,-114.36949999999999,-0.0008,-0.0002,19.3536,-0.0015999999999999999,0.9225,0.2252,0.7658,0.87035,0.6656500000000001,0.1236,-0.57115,0.05115,0.9116,0.0498,0.9091,0.9,0.9091,0.9,0.10935,0.12025,0.34919999999999995,0.12025
23,4,0.0059,-0.03295,-0.01015,-0.0081,0.0067,-0.0338,-0.013649999999999999,-0.0064,1.0005000000000002,0.9974000000000001,0.9992,0.9994,1.0005,0.99735,0.9989,0.9995,-0.15245,1.0,0.49134999999999995,1.0,1.0,1.00335,1.0,1.0,1.0011,0.1,0.25,0.5004500000000001,0.1,0.25,0.50065,0.1,0.25,0.5002,1.0,1.0,1.001,-0.0003,0.048299999999999996,22.922,0.0018,-206.90505,-0.0002,-0.0003,30.3127,-0.00155,0.94425,0.2152,0.7658,0.87155,0.6675,0.1236,-0.57375,0.05075,0.9114,0.04575,0.9091,0.9,0.9091,0.9,0.1097,0.1205,0.34740000000000004,0.1205
23,5,0.0635,0.0077,-0.00995,-0.0057,0.05265,-0.00155,-0.007549999999999999,-0.0061,1.005,1.0006,0.9992,0.9995499999999999,1.00415,0.9999,0.9994000000000001,0.9995499999999999,-0.13615,1.0,0.5015499999999999,1.0,1.0,1.0033,1.0,1.0,0.9968,0.1,0.25,0.50075,0.1,0.25,0.49834999999999996,0.1,0.25,0.50005,1.0,1.0,1.0030999999999999,-0.0002,0.051500000000000004,17.893900000000002,0.00285,-28.202199999999998,-0.00045,-0.00025,24.4677,-0.0012,0.9225,0.2252,0.7658,0.87205,0.66615,0.12375,-0.5730500000000001,0.05499999999999999,0.9115,0.044,0.9091,0.9,0.9091,0.9,0.1088,0.1196,0.3493,0.1196
24,1,-3.7666,-3.2577,-2.76355,-2.0109000000000004,-3.94885,-3.3619000000000003,-2.8272500000000003,-2.01325,0.70265,0.74285,0.7818,0.84125,0.6889000000000001,0.73505,0.77725,0.84135,0.11235,1.0,0.3584,1.0131999999999999,1.0853000000000002,1.0396999999999998,1.14175,1.3161,2.097,0.1001,0.2308,0.32889999999999997,0.09914999999999999,0.2116,0.31825000000000003,0.08785000000000001,0.17520000000000002,0.1581,0.88795,0.8269500000000001,0.4999,0.17045,4.9745,1.94285,2.49275,457.20754999999997,0.30945,0.74495,1.1266,0.88035,7.5161,1.1061,1.65665,0.8499,0.5776,0.06195,-0.4955,0.1006,0.96685,0.111,0.9091,0.9,0.0909,0.9,0.13025,0.11955,0.9885,0.11955
24,2,-3.7882,-3.2373,-2.74465,-1.98175,-3.9602500000000003,-3.3425000000000002,-2.79985,-1.98815,0.70095,0.7444,0.78335,0.84355,0.6878500000000001,0.73665,0.7794,0.84335,0.1134,1.0,0.33225000000000005,1.0114,1.0824500000000001,1.0346,1.1324,1.2979,2.14245,0.1001,0.23249999999999998,0.3377,0.09895,0.21450000000000002,0.32575,0.08875,0.17895,0.15539999999999998,0.8942000000000001,0.83405,0.47975,0.1587,4.60425,1.8328,2.55875,447.898,0.29705,0.7406,1.1232,0.8774,7.6893,1.1061,1.6466,0.85135,0.5777,0.06195,-0.4981,0.10565,0.9669,0.1189,0.9091,0.9,0.0909,0.9,0.13065,0.12115000000000001,0.9884,0.12115000000000001
24,3,-3.80115,-3.26465,-2.76215,-1.9995500000000002,-4.039949999999999,-3.3926999999999996,-2.8266,-2.0089,0.6999,0.74225,0.78195,0.84215,0.68165,0.7325999999999999,0.77725,0.8417,0.1008,1.0,0.3388,1.01395,1.0847,1.0394999999999999,1.1426500000000002,1.30335,2.1336000000000004,0.10005,0.23125,0.33145,0.09855,0.21375,0.31835,0.08785000000000001,0.1768,0.15435,0.88725,0.8306,0.48965000000000003,0.1616,4.80875,1.8324,2.69695,368.47575,0.3065,0.74195,1.12535,0.87895,7.3429,1.1061,1.6667,0.85,0.5766,0.062,-0.49439999999999995,0.1015,0.96715,0.11130000000000001,0.9091,0.9,0.0909,0.9,0.13090000000000002,0.11985,0.9887,0.11985
24,4,-3.8709499999999997,-3.2782,-2.7983000000000002,-2.01215,-4.050599999999999,-3.40175,-2.86175,-2.01315,0.69435,0.7412000000000001,0.7791,0.8411500000000001,0.68075,0.73185,0.7745500000000001,0.84135,0.08555,1.0,0.3328,1.012,1.0812,1.0386,1.1527,1.31585,2.083,0.1,0.23070000000000002,0.33194999999999997,0.09885,0.2152,0.31789999999999996,0.08685,0.17520000000000002,0.15775,0.8793,0.82385,0.49839999999999995,0.16975,4.8919,1.8673000000000002,2.5888999999999998,549.9974,0.30605,0.75315,1.11815,0.88045,7.6893,1.1061,1.6466,0.8518,0.5771,0.0616,-0.4959,0.10115,0.9674,0.11985,0.9091,0.9,0.0909,0.9,0.1313,0.1202,0.9887,0.1202
24,5,-3.82605,-3.2762000000000002,-2.76215,-1.9945,-4.058,-3.37585,-2.8255,-1.9963,0.6979500000000001,0.74135,0.7819,0.84255,0.6803,0.734,0.77735,0.84265,0.06155,1.0,0.31345,1.01265,1.08575,1.0387499999999998,1.15095,1.3146499999999999,2.13885,0.1002,0.2315,0.3368,0.09895000000000001,0.2138,0.32505,0.0874,0.17645,0.15665,0.88375,0.8270500000000001,0.48465,0.162,4.89585,1.9282499999999998,2.4745,221.45170000000002,0.29610000000000003,0.7472000000000001,1.111,0.87825,7.6893,1.1061,1.6466,0.8503,0.5768,0.061649999999999996,-0.49739999999999995,0.1026,0.96715,0.1157,0.9091,0.9,0.0909,0.9,0.1301,0.12025,0.9885,0.12025
